<<<<<<< HEAD
geoid10,aland10,awater10,origtractarea,landtractarea,csa_geoid,csa_name,csa_namelsad,csa_lsad,csa_csafp,csa_mtfcc,places_geoid,places_name,places_namelsad,places_lsad,places_classfp,places_pcicbsa,places_pcinecta,places_mtfcc,places_funcstat,p_al1970b1,p_al1970b2,p_cr1970b1,p_cr1970b2,p_hr1970b1,p_hr1970b2,p_lr1970b1,p_lr1970b2,p_sc1970b1,p_sc1970b2,p_ot1970b1,p_ot1970b2,p_al1980b1,p_al1980b2,p_cr1980b1,p_cr1980b2,p_hr1980b1,p_hr1980b2,p_lr1980b1,p_lr1980b2,p_sc1980b1,p_sc1980b2,p_ot1980b1,p_ot1980b2,p_al1990b1,p_al1990b2,p_cr1990b1,p_cr1990b2,p_hr1990b1,p_hr1990b2,p_lr1990b1,p_lr1990b2,p_sc1990b1,p_sc1990b2,p_ot1990b1,p_ot1990b2,p_al2000b1,p_al2000b2,p_cr2000b1,p_cr2000b2,p_hr2000b1,p_hr2000b2,p_lr2000b1,p_lr2000b2,p_sc2000b1,p_sc2000b2,p_ot2000b1,p_ot2000b2,p_al2010b1,p_al2010b2,p_cr2010b1,p_cr2010b2,p_hr2010b1,p_hr2010b2,p_lr2010b1,p_lr2010b2,p_sc2010b1,p_sc2010b2,p_ot2010b1,p_ot2010b2,n_al1970_r,n_cr1970_r,n_hr1970_r,n_lr1970_r,n_sc1970_r,n_ot1970_r,n_al1980_r,n_cr1980_r,n_hr1980_r,n_lr1980_r,n_sc1980_r,n_ot1980_r,n_al1990_r,n_cr1990_r,n_hr1990_r,n_lr1990_r,n_sc1990_r,n_ot1990_r,n_al2000_r,n_cr2000_r,n_hr2000_r,n_lr2000_r,n_sc2000_r,n_ot2000_r,n_al2010_r,n_cr2010_r,n_hr2010_r,n_lr2010_r,n_sc2010_r,n_ot2010_r,d_1970alc200s2000cnt,d_1970alc200s2000are,d_1970alc200s2000min,d_1970alc200s2000max,d_1970alc200s2000rng,d_1970alc200s2000avg,d_1970alc200s2000std,d_1970alc200s2000sum,d_1970crc200s2000cnt,d_1970crc200s2000are,d_1970crc200s2000min,d_1970crc200s2000max,d_1970crc200s2000rng,d_1970crc200s2000avg,d_1970crc200s2000std,d_1970crc200s2000sum,d_1970hrc200s2000cnt,d_1970hrc200s2000are,d_1970hrc200s2000min,d_1970hrc200s2000max,d_1970hrc200s2000rng,d_1970hrc200s2000avg,d_1970hrc200s2000std,d_1970hrc200s2000sum,d_1970lrc200s2000cnt,d_1970lrc200s2000are,d_1970lrc200s2000min,d_1970lrc200s2000max,d_1970lrc200s2000rng,d_1970lrc200s2000avg,d_1970lrc200s2000std,d_1970lrc200s2000sum,d_1970scc200s2000cnt,d_1970scc200s2000are,d_1970scc200s2000min,d_1970scc200s2000max,d_1970scc200s2000rng,d_1970scc200s2000avg,d_1970scc200s2000std,d_1970scc200s2000sum,d_1970otc200s2000cnt,d_1970otc200s2000are,d_1970otc200s2000min,d_1970otc200s2000max,d_1970otc200s2000rng,d_1970otc200s2000avg,d_1970otc200s2000std,d_1970otc200s2000sum,d_1980alc200s2000cnt,d_1980alc200s2000are,d_1980alc200s2000min,d_1980alc200s2000max,d_1980alc200s2000rng,d_1980alc200s2000avg,d_1980alc200s2000std,d_1980alc200s2000sum,d_1980crc200s2000cnt,d_1980crc200s2000are,d_1980crc200s2000min,d_1980crc200s2000max,d_1980crc200s2000rng,d_1980crc200s2000avg,d_1980crc200s2000std,d_1980crc200s2000sum,d_1980hrc200s2000cnt,d_1980hrc200s2000are,d_1980hrc200s2000min,d_1980hrc200s2000max,d_1980hrc200s2000rng,d_1980hrc200s2000avg,d_1980hrc200s2000std,d_1980hrc200s2000sum,d_1980lrc200s2000cnt,d_1980lrc200s2000are,d_1980lrc200s2000min,d_1980lrc200s2000max,d_1980lrc200s2000rng,d_1980lrc200s2000avg,d_1980lrc200s2000std,d_1980lrc200s2000sum,d_1980scc200s2000cnt,d_1980scc200s2000are,d_1980scc200s2000min,d_1980scc200s2000max,d_1980scc200s2000rng,d_1980scc200s2000avg,d_1980scc200s2000std,d_1980scc200s2000sum,d_1980otc200s2000cnt,d_1980otc200s2000are,d_1980otc200s2000min,d_1980otc200s2000max,d_1980otc200s2000rng,d_1980otc200s2000avg,d_1980otc200s2000std,d_1980otc200s2000sum,d_1990alc200s2000cnt,d_1990alc200s2000are,d_1990alc200s2000min,d_1990alc200s2000max,d_1990alc200s2000rng,d_1990alc200s2000avg,d_1990alc200s2000std,d_1990alc200s2000sum,d_1990crc200s2000cnt,d_1990crc200s2000are,d_1990crc200s2000min,d_1990crc200s2000max,d_1990crc200s2000rng,d_1990crc200s2000avg,d_1990crc200s2000std,d_1990crc200s2000sum,d_1990hrc200s2000cnt,d_1990hrc200s2000are,d_1990hrc200s2000min,d_1990hrc200s2000max,d_1990hrc200s2000rng,d_1990hrc200s2000avg,d_1990hrc200s2000std,d_1990hrc200s2000sum,d_1990lrc200s2000cnt,d_1990lrc200s2000are,d_1990lrc200s2000min,d_1990lrc200s2000max,d_1990lrc200s2000rng,d_1990lrc200s2000avg,d_1990lrc200s2000std,d_1990lrc200s2000sum,d_1990scc200s2000cnt,d_1990scc200s2000are,d_1990scc200s2000min,d_1990scc200s2000max,d_1990scc200s2000rng,d_1990scc200s2000avg,d_1990scc200s2000std,d_1990scc200s2000sum,d_1990otc200s2000cnt,d_1990otc200s2000are,d_1990otc200s2000min,d_1990otc200s2000max,d_1990otc200s2000rng,d_1990otc200s2000avg,d_1990otc200s2000std,d_1990otc200s2000sum,d_2000alc200s2000cnt,d_2000alc200s2000are,d_2000alc200s2000min,d_2000alc200s2000max,d_2000alc200s2000rng,d_2000alc200s2000avg,d_2000alc200s2000std,d_2000alc200s2000sum,d_2000crc200s2000cnt,d_2000crc200s2000are,d_2000crc200s2000min,d_2000crc200s2000max,d_2000crc200s2000rng,d_2000crc200s2000avg,d_2000crc200s2000std,d_2000crc200s2000sum,d_2000hrc200s2000cnt,d_2000hrc200s2000are,d_2000hrc200s2000min,d_2000hrc200s2000max,d_2000hrc200s2000rng,d_2000hrc200s2000avg,d_2000hrc200s2000std,d_2000hrc200s2000sum,d_2000lrc200s2000cnt,d_2000lrc200s2000are,d_2000lrc200s2000min,d_2000lrc200s2000max,d_2000lrc200s2000rng,d_2000lrc200s2000avg,d_2000lrc200s2000std,d_2000lrc200s2000sum,d_2000scc200s2000cnt,d_2000scc200s2000are,d_2000scc200s2000min,d_2000scc200s2000max,d_2000scc200s2000rng,d_2000scc200s2000avg,d_2000scc200s2000std,d_2000scc200s2000sum,d_2000otc200s2000cnt,d_2000otc200s2000are,d_2000otc200s2000min,d_2000otc200s2000max,d_2000otc200s2000rng,d_2000otc200s2000avg,d_2000otc200s2000std,d_2000otc200s2000sum,d_2010alc200s2000cnt,d_2010alc200s2000are,d_2010alc200s2000min,d_2010alc200s2000max,d_2010alc200s2000rng,d_2010alc200s2000avg,d_2010alc200s2000std,d_2010alc200s2000sum,d_2010crc200s2000cnt,d_2010crc200s2000are,d_2010crc200s2000min,d_2010crc200s2000max,d_2010crc200s2000rng,d_2010crc200s2000avg,d_2010crc200s2000std,d_2010crc200s2000sum,d_2010hrc200s2000cnt,d_2010hrc200s2000are,d_2010hrc200s2000min,d_2010hrc200s2000max,d_2010hrc200s2000rng,d_2010hrc200s2000avg,d_2010hrc200s2000std,d_2010hrc200s2000sum,d_2010lrc200s2000cnt,d_2010lrc200s2000are,d_2010lrc200s2000min,d_2010lrc200s2000max,d_2010lrc200s2000rng,d_2010lrc200s2000avg,d_2010lrc200s2000std,d_2010lrc200s2000sum,d_2010scc200s2000cnt,d_2010scc200s2000are,d_2010scc200s2000min,d_2010scc200s2000max,d_2010scc200s2000rng,d_2010scc200s2000avg,d_2010scc200s2000std,d_2010scc200s2000sum,d_2010otc200s2000cnt,d_2010otc200s2000are,d_2010otc200s2000min,d_2010otc200s2000max,d_2010otc200s2000rng,d_2010otc200s2000avg,d_2010otc200s2000std,d_2010otc200s2000sum,d_1970alc200s5000cnt,d_1970alc200s5000are,d_1970alc200s5000min,d_1970alc200s5000max,d_1970alc200s5000rng,d_1970alc200s5000avg,d_1970alc200s5000std,d_1970alc200s5000sum,d_1970crc200s5000cnt,d_1970crc200s5000are,d_1970crc200s5000min,d_1970crc200s5000max,d_1970crc200s5000rng,d_1970crc200s5000avg,d_1970crc200s5000std,d_1970crc200s5000sum,d_1970hrc200s5000cnt,d_1970hrc200s5000are,d_1970hrc200s5000min,d_1970hrc200s5000max,d_1970hrc200s5000rng,d_1970hrc200s5000avg,d_1970hrc200s5000std,d_1970hrc200s5000sum,d_1970lrc200s5000cnt,d_1970lrc200s5000are,d_1970lrc200s5000min,d_1970lrc200s5000max,d_1970lrc200s5000rng,d_1970lrc200s5000avg,d_1970lrc200s5000std,d_1970lrc200s5000sum,d_1970scc200s5000cnt,d_1970scc200s5000are,d_1970scc200s5000min,d_1970scc200s5000max,d_1970scc200s5000rng,d_1970scc200s5000avg,d_1970scc200s5000std,d_1970scc200s5000sum,d_1970otc200s5000cnt,d_1970otc200s5000are,d_1970otc200s5000min,d_1970otc200s5000max,d_1970otc200s5000rng,d_1970otc200s5000avg,d_1970otc200s5000std,d_1970otc200s5000sum,d_1980alc200s5000cnt,d_1980alc200s5000are,d_1980alc200s5000min,d_1980alc200s5000max,d_1980alc200s5000rng,d_1980alc200s5000avg,d_1980alc200s5000std,d_1980alc200s5000sum,d_1980crc200s5000cnt,d_1980crc200s5000are,d_1980crc200s5000min,d_1980crc200s5000max,d_1980crc200s5000rng,d_1980crc200s5000avg,d_1980crc200s5000std,d_1980crc200s5000sum,d_1980hrc200s5000cnt,d_1980hrc200s5000are,d_1980hrc200s5000min,d_1980hrc200s5000max,d_1980hrc200s5000rng,d_1980hrc200s5000avg,d_1980hrc200s5000std,d_1980hrc200s5000sum,d_1980lrc200s5000cnt,d_1980lrc200s5000are,d_1980lrc200s5000min,d_1980lrc200s5000max,d_1980lrc200s5000rng,d_1980lrc200s5000avg,d_1980lrc200s5000std,d_1980lrc200s5000sum,d_1980scc200s5000cnt,d_1980scc200s5000are,d_1980scc200s5000min,d_1980scc200s5000max,d_1980scc200s5000rng,d_1980scc200s5000avg,d_1980scc200s5000std,d_1980scc200s5000sum,d_1980otc200s5000cnt,d_1980otc200s5000are,d_1980otc200s5000min,d_1980otc200s5000max,d_1980otc200s5000rng,d_1980otc200s5000avg,d_1980otc200s5000std,d_1980otc200s5000sum,d_1990alc200s5000cnt,d_1990alc200s5000are,d_1990alc200s5000min,d_1990alc200s5000max,d_1990alc200s5000rng,d_1990alc200s5000avg,d_1990alc200s5000std,d_1990alc200s5000sum,d_1990crc200s5000cnt,d_1990crc200s5000are,d_1990crc200s5000min,d_1990crc200s5000max,d_1990crc200s5000rng,d_1990crc200s5000avg,d_1990crc200s5000std,d_1990crc200s5000sum,d_1990hrc200s5000cnt,d_1990hrc200s5000are,d_1990hrc200s5000min,d_1990hrc200s5000max,d_1990hrc200s5000rng,d_1990hrc200s5000avg,d_1990hrc200s5000std,d_1990hrc200s5000sum,d_1990lrc200s5000cnt,d_1990lrc200s5000are,d_1990lrc200s5000min,d_1990lrc200s5000max,d_1990lrc200s5000rng,d_1990lrc200s5000avg,d_1990lrc200s5000std,d_1990lrc200s5000sum,d_1990scc200s5000cnt,d_1990scc200s5000are,d_1990scc200s5000min,d_1990scc200s5000max,d_1990scc200s5000rng,d_1990scc200s5000avg,d_1990scc200s5000std,d_1990scc200s5000sum,d_1990otc200s5000cnt,d_1990otc200s5000are,d_1990otc200s5000min,d_1990otc200s5000max,d_1990otc200s5000rng,d_1990otc200s5000avg,d_1990otc200s5000std,d_1990otc200s5000sum,d_2000alc200s5000cnt,d_2000alc200s5000are,d_2000alc200s5000min,d_2000alc200s5000max,d_2000alc200s5000rng,d_2000alc200s5000avg,d_2000alc200s5000std,d_2000alc200s5000sum,d_2000crc200s5000cnt,d_2000crc200s5000are,d_2000crc200s5000min,d_2000crc200s5000max,d_2000crc200s5000rng,d_2000crc200s5000avg,d_2000crc200s5000std,d_2000crc200s5000sum,d_2000hrc200s5000cnt,d_2000hrc200s5000are,d_2000hrc200s5000min,d_2000hrc200s5000max,d_2000hrc200s5000rng,d_2000hrc200s5000avg,d_2000hrc200s5000std,d_2000hrc200s5000sum,d_2000lrc200s5000cnt,d_2000lrc200s5000are,d_2000lrc200s5000min,d_2000lrc200s5000max,d_2000lrc200s5000rng,d_2000lrc200s5000avg,d_2000lrc200s5000std,d_2000lrc200s5000sum,d_2000scc200s5000cnt,d_2000scc200s5000are,d_2000scc200s5000min,d_2000scc200s5000max,d_2000scc200s5000rng,d_2000scc200s5000avg,d_2000scc200s5000std,d_2000scc200s5000sum,d_2000otc200s5000cnt,d_2000otc200s5000are,d_2000otc200s5000min,d_2000otc200s5000max,d_2000otc200s5000rng,d_2000otc200s5000avg,d_2000otc200s5000std,d_2000otc200s5000sum,d_2010alc200s5000cnt,d_2010alc200s5000are,d_2010alc200s5000min,d_2010alc200s5000max,d_2010alc200s5000rng,d_2010alc200s5000avg,d_2010alc200s5000std,d_2010alc200s5000sum,d_2010crc200s5000cnt,d_2010crc200s5000are,d_2010crc200s5000min,d_2010crc200s5000max,d_2010crc200s5000rng,d_2010crc200s5000avg,d_2010crc200s5000std,d_2010crc200s5000sum,d_2010hrc200s5000cnt,d_2010hrc200s5000are,d_2010hrc200s5000min,d_2010hrc200s5000max,d_2010hrc200s5000rng,d_2010hrc200s5000avg,d_2010hrc200s5000std,d_2010hrc200s5000sum,d_2010lrc200s5000cnt,d_2010lrc200s5000are,d_2010lrc200s5000min,d_2010lrc200s5000max,d_2010lrc200s5000rng,d_2010lrc200s5000avg,d_2010lrc200s5000std,d_2010lrc200s5000sum,d_2010scc200s5000cnt,d_2010scc200s5000are,d_2010scc200s5000min,d_2010scc200s5000max,d_2010scc200s5000rng,d_2010scc200s5000avg,d_2010scc200s5000std,d_2010scc200s5000sum,d_2010otc200s5000cnt,d_2010otc200s5000are,d_2010otc200s5000min,d_2010otc200s5000max,d_2010otc200s5000rng,d_2010otc200s5000avg,d_2010otc200s5000std,d_2010otc200s5000sum
1005950300,352811329.0,499970.0,353311318.671394,352811349.414962,-777.0,-777,-777,-777,-777.0,-777,-777.0,-777,-777,-777,-777,-777,-777,-777,-777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8833.0,353320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8832.0,353280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8833.0,353320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8825.0,353000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8822.0,352880000.0,0.0,0.0,0.0,0.0,0.0,0.0,8836.0,353440000.0,0.0,0.0,0.0,0.0,0.0,0.0,8834.0,353360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8828.0,353120000.0,0.0,0.0,0.0,0.0,0.0,0.0,8831.0,353240000.0,0.0,0.0,0.0,0.0,0.0,0.0,8822.0,352880000.0,0.0,0.0,0.0,0.0,0.0,0.0,8834.0,353360000.0,0.0,0.0,0.0,0.0,0.0,0.0,8830.0,353200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8833.0,353320000.0,0.0,0.0,0.0,0.0,0.0,0.0,8832.0,353280000.0,0.0,0.0,0.0,0.0,0.0,0.0,8822.0,352880000.0,0.0,0.0,0.0,0.0,0.0,0.0,8834.0,353360000.0,0.0,0.0,0.0,0.0,0.0,0.0,8830.0,353200000.0,0.0,0.0,0.0,0.0,0.0,0.0,8837.0,353480000.0,0.0,0.0,0.0,0.0,0.0,0.0,8836.0,353440000.0,0.0,0.0,0.0,0.0,0.0,0.0,8840.0,353600000.0,0.0,0.0,0.0,0.0,0.0,0.0,8833.0,353320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8832.0,353280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8833.0,353320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8825.0,353000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8822.0,352880000.0,0.0,0.0,0.0,0.0,0.0,0.0,8836.0,353440000.0,0.0,0.0,0.0,0.0,0.0,0.0,8834.0,353360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8828.0,353120000.0,0.0,0.0,0.0,0.0,0.0,0.0,8831.0,353240000.0,0.0,0.0,0.0,0.0,0.0,0.0,8822.0,352880000.0,0.0,0.0,0.0,0.0,0.0,0.0,8834.0,353360000.0,0.0,0.0,0.0,0.0,0.0,0.0,8830.0,353200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8833.0,353320000.0,0.0,0.0,0.0,0.0,0.0,0.0,8832.0,353280000.0,0.0,0.0,0.0,0.0,0.0,0.0,8822.0,352880000.0,0.0,0.0,0.0,0.0,0.0,0.0,8834.0,353360000.0,0.0,0.0,0.0,0.0,0.0,0.0,8830.0,353200000.0,0.0,0.0,0.0,0.0,0.0,0.0,8837.0,353480000.0,0.0,0.0,0.0,0.0,0.0,0.0,8836.0,353440000.0,0.0,0.0,0.0,0.0,0.0,0.0,8840.0,353600000.0,0.0,0.0,0.0,0.0,0.0,0.0
1005950900,16201446.0,8339342.0,24540791.166812,16201448.757889,-777.0,-777,-777,-777,-777.0,-777,124568.0,Eufaula,Eufaula city,25,C1,N,N,G4110,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,24400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,24800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,24400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0,24600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,24480000.0,0.0,0.0,0.0,0.0,0.0,0.0,608.0,24320000.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,24440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0,24520000.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0,24520000.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,24440000.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,24360000.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0,24600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,24680000.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,24440000.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,24440000.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,24360000.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0,24600000.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,24480000.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,24400000.0,0.0,0.0,0.0,0.0,0.0,0.0,624.0,24960000.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,24400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,24800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,24400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0,24600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,24480000.0,0.0,0.0,0.0,0.0,0.0,0.0,608.0,24320000.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,24440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0,24520000.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0,24520000.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,24440000.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,24360000.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0,24600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,24680000.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,24440000.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,24440000.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,24360000.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0,24600000.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,24480000.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,24400000.0,0.0,0.0,0.0,0.0,0.0,0.0,624.0,24960000.0,0.0,0.0,0.0,0.0,0.0,0.0
